quarter,courseId,title,description,subjectArea,unitsFixed,unitsVariableHigh,unitsVariableLow,instructionType,instructionTypeSecondary,onLineCourse,deptCode,generalEducation,enrollCode,section,classClosed,room,building,days,beginTime,endTime,instructor,functionCode,Prerequisites,Unlocks
20243,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",14159,700,,LINE,ON,   R   ,14:00,15:50,SALAMI M I,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20243,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",14167,800,,LINE,ON,   R   ,16:00,17:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20243,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",14167,800,,LINE,ON,   R   ,16:00,17:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20243,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",14167,800,,LINE,ON,   R   ,16:00,17:50,XIAO S,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20243,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",23614,900,,LINE,ON,M      ,14:00,15:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20243,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",23614,900,,LINE,ON,M      ,14:00,15:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20243,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",23614,900,,LINE,ON,M      ,14:00,15:50,LYONS J B,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20243,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",23937,1000,,LINE,ON,M      ,16:00,17:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20243,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",23937,1000,,LINE,ON,M      ,16:00,17:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20243,PHYS 6AL,INTRO EXPER PHYSICS,"Self directed laboratory course where students seek to   discover simple mathematical descriptions of laws governing   various physical phenomena. Each student is responsible for   deciding what to measure, how to measure it, and what   interpretation can be placed on the results.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'QNT', 'geCollege': 'L&S '}, {'geCode': 'C  ', 'geCollege': 'L&S '}]",23937,1000,,LINE,ON,M      ,16:00,17:50,LYONS J B,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6A.,
20243,PHYS 6B,INTRODUCTORY PHYSIC,"Presents concepts and methodologies for understanding physical phenomena, and is particularly useful preparation for upper-division study in the life sciences. Oscillatory motion. Vibrations, waves, sound. Fluids. Electrostatics and DC circuits. Magnetism and magnetic forces. Induction and Faraday's law. AC circuits. If time permits: Heat and thermodynamics.",PHYS    ,3.0,,,LEC,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14175,100,,LINE,ON,MTW    ,11:00,12:20,FREUND E G,Teaching and in charge,Prerequisites: Physics 6A with a minimum grade of C-.,"EARTH 131, CHEM 112A, CHEM 113A, EARTH 135, EARTH 136, MCDB 108C"
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14183,100,,LINE,ON, T     ,14:00,15:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14183,100,,LINE,ON, T     ,14:00,15:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14183,100,,LINE,ON, T     ,14:00,15:50,TAN L,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14191,200,,LINE,ON, T     ,16:00,17:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14191,200,,LINE,ON, T     ,16:00,17:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14191,200,,LINE,ON, T     ,16:00,17:50,OCKENFUSS J J,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14209,300,,LINE,ON, T     ,18:00,19:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14209,300,,LINE,ON, T     ,18:00,19:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14209,300,,LINE,ON, T     ,18:00,19:50,MAJUMDER U,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14217,400,,LINE,ON,  W    ,14:00,15:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14217,400,,LINE,ON,  W    ,14:00,15:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14217,400,,LINE,ON,  W    ,14:00,15:50,TAN L,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14225,500,,LINE,ON,  W    ,16:00,17:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14225,500,,LINE,ON,  W    ,16:00,17:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14225,500,,LINE,ON,  W    ,16:00,17:50,TAN L,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14233,600,,LINE,ON,  W    ,18:00,19:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14233,600,,LINE,ON,  W    ,18:00,19:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14233,600,,LINE,ON,  W    ,18:00,19:50,MAJUMDER U,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14241,700,,LINE,ON,   R   ,14:00,15:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14241,700,,LINE,ON,   R   ,14:00,15:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",14241,700,,LINE,ON,   R   ,14:00,15:50,TAN L,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",23630,800,,LINE,ON,M      ,14:00,15:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",23630,800,,LINE,ON,M      ,14:00,15:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",23630,800,,LINE,ON,M      ,14:00,15:50,OCKENFUSS J J,Teaching but not in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",23648,900,,LINE,ON,M      ,16:00,17:50,POPESCU P F,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
20243,PHYS 6BL,INTRO EXPER PHYSICS,"Experiments in the mechanical, electrical and thermal properties of matter, the behavior of light, and quantum phenomena with application to the biological sciences.",PHYS    ,1.0,,,LAB,,False,PHYS ,"[{'geCode': 'C  ', 'geCollege': 'L&S '}, {'geCode': 'QNT', 'geCollege': 'L&S '}]",23648,900,,LINE,ON,M      ,16:00,17:50,MAZIN B A,Teaching and in charge,Prerequisites: Concurrent enrollment in Physics 6B.,
